EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,AttritionRiskScore,RiskCategory,PredictedAttrition,EstReplacementCost
863,40,No,Travel_Rarely,Research & Development,4,3,Medical,4,Female,2,3,Laboratory Technician,9278,Single,1,Yes,14,3,2,17,2,2,14,5,11.7,Low,No,0.0
864,18,No,Travel_Rarely,Human Resources,10,3,Human Resources,1,Male,3,1,Human Resources,9069,Married,4,No,15,3,1,0,4,2,0,0,24.8,Low,No,0.0
865,37,No,Travel_Rarely,Research & Development,9,4,Marketing,3,Female,2,3,Manager,11291,Married,5,No,11,3,1,17,1,1,11,0,10.6,Low,No,0.0
866,37,No,Travel_Rarely,Research & Development,1,5,Human Resources,2,Male,2,4,Manufacturing Director,8330,Single,2,No,16,4,1,13,3,3,1,0,25.5,Low,No,0.0
867,41,No,Travel_Rarely,Sales,29,3,Life Sciences,4,Male,3,1,Sales Executive,8539,Divorced,2,No,14,3,3,18,6,3,5,5,16.2,Low,No,0.0
868,51,No,Non-Travel,Research & Development,18,4,Life Sciences,1,Female,1,2,Manufacturing Director,9032,Married,1,No,17,3,3,30,0,2,3,1,25.5,Low,No,0.0
869,37,No,Travel_Rarely,Research & Development,6,3,Technical Degree,4,Female,2,3,Sales Executive,7417,Single,2,Yes,17,3,0,10,5,3,3,3,40.1,Medium,No,0.0
870,42,Yes,Travel_Rarely,Sales,2,4,Human Resources,3,Female,4,3,Manager,6526,Married,3,No,11,3,0,20,4,3,4,4,42.7,Medium,No,39156.0
871,31,No,Travel_Rarely,Research & Development,9,3,Marketing,2,Male,2,1,Manager,8582,Divorced,2,No,11,3,3,11,4,3,0,0,22.6,Low,No,0.0
872,34,No,Travel_Rarely,Research & Development,10,1,Other,2,Female,1,3,Research Director,5321,Married,2,No,23,3,0,13,1,2,5,1,44.9,Medium,No,0.0
873,41,No,Travel_Rarely,Sales,1,2,Other,1,Male,2,4,Sales Executive,7850,Married,2,No,21,3,1,18,2,3,4,0,36.3,Medium,No,0.0
874,28,No,Travel_Rarely,Human Resources,2,3,Other,3,Male,3,1,Manager,7420,Single,1,Yes,18,3,0,6,4,1,6,1,43.6,Medium,No,0.0
875,34,No,Travel_Frequently,Sales,12,4,Medical,1,Female,4,1,Manager,7018,Single,1,No,15,3,0,9,2,1,4,2,56.4,Medium,Yes,0.0
876,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,3,Healthcare Representative,7305,Single,1,No,11,3,1,10,4,2,10,5,27.1,Low,No,0.0
877,36,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,4,3,Sales Executive,5831,Married,3,Yes,15,3,0,10,0,4,2,2,35.5,Medium,No,0.0
878,46,No,Travel_Rarely,Sales,19,2,Technical Degree,2,Male,4,3,Sales Representative,7762,Single,4,No,15,3,3,19,5,2,8,3,30.0,Low,No,0.0
879,38,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,2,4,Healthcare Representative,10114,Married,2,Yes,14,3,0,14,3,1,10,1,20.2,Low,No,0.0
880,21,Yes,Travel_Rarely,Research & Development,24,1,Medical,1,Female,4,1,Laboratory Technician,6178,Single,3,Yes,12,3,0,0,3,4,0,0,47.6,Medium,No,37068.0
881,37,No,Travel_Rarely,Research & Development,29,4,Human Resources,3,Female,1,2,Sales Executive,7417,Married,2,No,14,3,1,18,3,3,2,2,27.7,Low,No,0.0
882,44,No,Travel_Frequently,Sales,5,3,Medical,1,Male,3,2,Sales Representative,9518,Divorced,2,No,16,3,0,22,3,4,6,5,21.4,Low,No,0.0
883,32,No,Travel_Frequently,Sales,1,3,Medical,4,Female,2,4,Sales Executive,6335,Married,2,Yes,15,4,0,9,1,4,3,3,29.8,Low,No,0.0
884,37,No,Travel_Rarely,Research & Development,25,5,Human Resources,1,Female,1,2,Research Director,6700,Divorced,2,Yes,11,3,1,16,3,3,0,0,51.3,Medium,Yes,0.0
885,37,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Male,4,4,Healthcare Representative,6647,Married,1,No,13,3,1,14,4,4,7,7,18.9,Low,No,0.0
886,29,No,Travel_Rarely,Sales,13,3,Human Resources,4,Female,4,3,Manager,8708,Married,5,No,15,3,1,5,4,1,0,0,26.9,Low,No,0.0
887,35,No,Travel_Rarely,Sales,7,2,Technical Degree,1,Female,4,4,Sales Representative,5164,Divorced,3,No,17,3,0,13,2,4,2,0,34.4,Medium,No,0.0
888,41,No,Travel_Rarely,Research & Development,1,2,Other,2,Female,4,4,Manager,5862,Married,3,No,11,3,1,21,1,4,1,1,29.9,Low,No,0.0
889,47,Yes,Travel_Frequently,Research & Development,1,3,Human Resources,2,Female,3,3,Healthcare Representative,5500,Single,1,No,13,3,2,25,4,3,0,0,54.0,Medium,Yes,33000.0
890,30,No,Travel_Rarely,Sales,14,2,Marketing,2,Female,2,1,Sales Representative,7327,Married,4,No,12,3,1,2,1,3,2,2,36.4,Medium,No,0.0
891,55,No,Travel_Rarely,Sales,12,3,Other,3,Female,1,4,Manager,4550,Married,6,No,11,3,0,32,2,3,2,2,38.7,Medium,No,0.0
892,19,No,Travel_Rarely,Sales,8,1,Other,4,Female,3,2,Manager,6892,Married,5,Yes,11,3,0,0,4,3,0,0,43.7,Medium,No,0.0
893,35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Female,2,4,Manufacturing Director,9013,Single,0,Yes,17,3,0,12,3,1,4,1,28.4,Low,No,0.0
894,46,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,4,3,Manager,7792,Married,4,No,15,3,0,25,3,2,6,6,27.7,Low,No,0.0
895,18,Yes,Travel_Rarely,Research & Development,16,3,Human Resources,4,Male,2,3,Healthcare Representative,5514,Married,2,Yes,11,3,1,0,3,3,0,0,42.9,Medium,No,33084.0
896,44,No,Travel_Rarely,Sales,1,3,Life Sciences,2,Male,3,3,Sales Executive,6801,Divorced,2,No,11,4,0,20,2,2,1,1,46.4,Medium,No,0.0
897,45,No,Travel_Rarely,Research & Development,1,4,Medical,2,Female,3,3,Manufacturing Director,5173,Single,4,No,11,3,2,26,1,3,0,0,43.9,Medium,No,0.0
898,37,No,Travel_Rarely,Research & Development,29,4,Human Resources,1,Male,2,2,Healthcare Representative,8838,Married,1,No,15,3,0,15,0,4,2,2,17.2,Low,No,0.0
899,43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,3,3,Manager,7123,Single,1,No,13,3,3,22,4,4,3,3,32.5,Medium,No,0.0
900,20,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,4,4,Sales Representative,3785,Married,1,Yes,17,4,1,0,2,3,0,0,41.5,Medium,No,0.0
901,45,No,Travel_Rarely,Research & Development,17,3,Medical,2,Female,1,4,Research Director,9956,Single,4,No,20,3,1,23,4,2,14,0,13.2,Low,No,0.0
902,44,No,Travel_Rarely,Sales,2,3,Marketing,4,Male,1,2,Manager,7628,Divorced,3,No,17,3,3,20,6,1,0,0,31.3,Medium,No,0.0
903,27,No,Travel_Rarely,Research & Development,1,2,Technical Degree,2,Male,4,2,Laboratory Technician,6111,Divorced,1,No,11,3,0,5,3,3,2,1,32.9,Medium,No,0.0
904,34,No,Non-Travel,Research & Development,2,3,Technical Degree,4,Male,4,2,Research Scientist,6022,Divorced,0,No,21,3,2,11,1,3,2,2,29.7,Low,No,0.0
905,40,No,Travel_Rarely,Research & Development,14,3,Other,4,Male,4,1,Laboratory Technician,8992,Divorced,3,No,13,3,1,19,1,1,2,0,23.4,Low,No,0.0
906,50,No,Travel_Rarely,Sales,3,5,Marketing,3,Male,3,2,Manager,6095,Divorced,2,No,15,3,2,30,3,2,0,0,39.2,Medium,No,0.0
907,45,Yes,Travel_Rarely,Sales,4,4,Medical,1,Female,1,2,Sales Executive,5291,Married,2,Yes,14,3,1,23,3,1,5,5,67.3,High,Yes,31746.0
908,38,No,Travel_Frequently,Research & Development,2,4,Other,4,Male,4,3,Laboratory Technician,9699,Married,7,No,11,3,0,15,3,4,4,4,13.6,Low,No,0.0
909,41,Yes,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,4,Sales Representative,6974,Married,5,Yes,21,3,0,19,1,2,1,1,67.3,High,Yes,41844.0
910,34,Yes,Travel_Rarely,Sales,14,2,Other,2,Female,4,2,Sales Executive,6984,Single,0,Yes,17,4,2,8,6,1,2,0,73.6,High,Yes,41904.0
911,27,No,Travel_Rarely,Research & Development,27,2,Technical Degree,3,Male,3,3,Research Director,6963,Married,0,Yes,21,4,2,4,4,4,4,1,39.1,Medium,No,0.0
912,39,No,Travel_Frequently,Research & Development,21,1,Technical Degree,4,Male,1,2,Healthcare Representative,6819,Married,2,No,11,3,1,17,6,3,9,3,21.6,Low,No,0.0
913,27,Yes,Travel_Rarely,Sales,1,3,Technical Degree,3,Male,4,2,Manager,4302,Married,5,Yes,15,3,1,1,3,4,1,0,44.1,Medium,No,25812.0
914,44,No,Non-Travel,Research & Development,11,5,Life Sciences,1,Male,2,3,Manufacturing Director,7649,Single,1,No,21,3,1,23,1,1,1,0,46.0,Medium,No,0.0
915,50,Yes,Travel_Rarely,Sales,4,3,Life Sciences,1,Female,3,1,Sales Executive,7549,Single,2,Yes,18,3,1,25,6,1,3,1,74.2,High,Yes,45294.0
916,37,No,Non-Travel,Research & Development,15,3,Other,3,Female,3,1,Research Director,6121,Single,2,No,17,3,2,14,6,2,2,0,44.5,Medium,No,0.0
917,27,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3,Female,2,4,Manufacturing Director,5540,Single,6,No,15,3,0,5,1,3,0,0,33.4,Medium,No,0.0
918,46,No,Non-Travel,Research & Development,7,3,Medical,1,Male,2,1,Healthcare Representative,6024,Single,2,Yes,14,3,3,23,2,3,0,0,51.1,Medium,Yes,0.0
919,40,No,Travel_Rarely,Sales,20,1,Human Resources,4,Male,2,3,Sales Executive,6424,Single,0,No,21,3,1,17,3,2,0,0,44.7,Medium,No,0.0
920,52,No,Non-Travel,Sales,1,3,Marketing,2,Female,1,3,Manager,6321,Married,4,No,16,3,0,31,2,2,6,3,35.6,Medium,No,0.0
921,26,No,Non-Travel,Research & Development,1,4,Marketing,3,Male,3,1,Manager,8352,Married,5,No,13,4,3,1,1,2,1,1,29.2,Low,No,0.0
922,37,No,Travel_Rarely,Sales,1,2,Human Resources,2,Female,3,4,Sales Representative,7647,Divorced,1,No,12,3,1,12,3,4,3,0,29.1,Low,No,0.0
923,29,Yes,Travel_Rarely,Research & Development,5,3,Human Resources,2,Male,4,3,Manufacturing Director,10493,Divorced,5,No,13,3,0,6,5,1,3,1,39.3,Medium,No,62958.0
924,35,No,Travel_Rarely,Sales,5,5,Human Resources,3,Female,4,4,Sales Representative,7811,Married,2,No,16,3,0,13,5,2,1,1,25.8,Low,No,0.0
925,34,No,Travel_Rarely,Research & Development,21,5,Human Resources,3,Female,2,2,Research Director,6263,Single,4,Yes,11,3,1,11,4,3,3,3,47.6,Medium,No,0.0
926,18,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,2,3,Research Director,5609,Single,1,Yes,11,3,0,0,2,1,0,0,51.5,Medium,Yes,0.0
927,51,No,Travel_Rarely,Research & Development,5,3,Human Resources,3,Female,2,1,Manufacturing Director,7135,Single,3,No,11,3,0,27,6,1,5,0,38.0,Medium,No,0.0
928,30,No,Non-Travel,Sales,2,1,Marketing,4,Male,1,4,Manager,5349,Married,2,No,11,3,3,3,2,1,3,0,34.4,Medium,No,0.0
929,24,No,Non-Travel,Sales,3,2,Human Resources,1,Male,1,4,Sales Executive,6980,Married,2,No,16,3,0,1,5,4,1,0,29.9,Low,No,0.0
930,37,No,Travel_Rarely,Research & Development,3,1,Other,4,Male,2,4,Healthcare Representative,7417,Divorced,2,No,13,4,0,2,4,2,2,0,31.1,Medium,No,0.0
931,22,No,Travel_Rarely,Research & Development,8,3,Technical Degree,2,Male,3,3,Laboratory Technician,6687,Single,5,No,17,3,0,1,4,1,1,0,46.9,Medium,No,0.0
932,27,No,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,1,4,Manager,9717,Married,3,No,11,3,0,5,6,1,3,3,15.2,Low,No,0.0
933,47,No,Travel_Frequently,Research & Development,1,4,Other,4,Male,3,2,Manufacturing Director,5463,Married,1,No,14,3,2,23,1,1,3,3,39.9,Medium,No,0.0
934,35,No,Travel_Rarely,Research & Development,9,1,Other,1,Male,2,4,Healthcare Representative,5004,Single,2,No,12,4,0,14,3,4,2,2,42.3,Medium,No,0.0
935,33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Female,2,1,Laboratory Technician,6741,Married,1,No,15,3,0,9,5,2,0,0,39.8,Medium,No,0.0
936,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,4,3,Healthcare Representative,5840,Married,4,Yes,19,4,0,19,3,2,4,2,52.7,Medium,Yes,0.0
937,34,No,Travel_Rarely,Research & Development,7,2,Other,2,Female,1,2,Healthcare Representative,5959,Single,1,Yes,22,3,0,14,2,4,2,0,46.4,Medium,No,0.0
938,38,No,Travel_Rarely,Research & Development,13,3,Technical Degree,4,Male,3,2,Research Director,7417,Married,4,No,16,3,2,14,6,3,3,1,25.9,Low,No,0.0
939,20,No,Travel_Rarely,Research & Development,15,3,Marketing,4,Male,4,3,Research Scientist,5090,Married,3,No,13,4,2,0,1,2,0,0,36.4,Medium,No,0.0
940,44,No,Travel_Rarely,Research & Development,5,4,Marketing,2,Female,4,4,Research Scientist,6328,Married,3,No,16,3,2,20,1,1,4,1,41.4,Medium,No,0.0
941,35,No,Travel_Rarely,Research & Development,6,5,Human Resources,2,Female,2,3,Research Director,5934,Married,2,No,20,3,0,10,3,3,7,4,23.7,Low,No,0.0
942,28,No,Travel_Frequently,Sales,11,4,Other,3,Female,1,4,Sales Representative,5610,Single,1,Yes,11,3,3,9,1,4,7,1,36.7,Medium,No,0.0
943,41,No,Non-Travel,Research & Development,10,3,Life Sciences,3,Male,2,1,Manager,8879,Married,1,No,11,3,0,21,3,2,3,0,19.6,Low,No,0.0
944,37,No,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,1,4,Healthcare Representative,8119,Single,3,No,17,3,0,2,3,1,2,1,28.5,Low,No,0.0
945,38,No,Travel_Rarely,Research & Development,1,5,Technical Degree,3,Male,1,1,Healthcare Representative,9657,Married,4,No,12,3,2,17,0,2,9,1,11.9,Low,No,0.0
946,32,No,Travel_Rarely,Research & Development,14,3,Human Resources,2,Female,4,1,Research Scientist,7753,Married,1,No,11,3,0,11,3,3,2,2,31.3,Medium,No,0.0
947,47,No,Travel_Frequently,Research & Development,13,5,Medical,2,Male,4,3,Laboratory Technician,7902,Married,2,No,14,3,0,28,2,3,2,1,33.9,Medium,No,0.0
948,40,No,Travel_Rarely,Sales,12,3,Human Resources,2,Female,4,2,Sales Executive,7751,Married,4,Yes,17,4,0,15,5,2,1,1,64.7,High,Yes,0.0
949,28,Yes,Travel_Rarely,Research & Development,29,3,Technical Degree,1,Male,1,3,Manufacturing Director,7337,Single,1,No,23,3,0,3,3,4,0,0,55.7,Medium,Yes,44022.0
950,44,No,Travel_Rarely,Research & Development,9,2,Technical Degree,3,Male,3,3,Manager,9499,Married,3,Yes,14,3,2,21,2,1,10,4,11.5,Low,No,0.0
951,32,No,Travel_Rarely,Sales,6,4,Medical,1,Female,3,3,Sales Representative,8699,Married,1,Yes,18,3,2,9,3,3,7,6,24.0,Low,No,0.0
952,34,No,Travel_Rarely,Research & Development,3,4,Medical,2,Female,4,4,Manufacturing Director,9567,Married,3,No,17,3,1,11,2,4,9,5,6.9,Low,No,0.0
953,43,No,Non-Travel,Research & Development,1,3,Other,1,Male,2,1,Manager,9348,Married,2,Yes,12,3,0,17,3,3,3,3,28.4,Low,No,0.0
954,47,No,Travel_Frequently,Research & Development,9,5,Human Resources,1,Female,4,1,Research Director,6758,Single,3,No,19,3,0,19,4,2,3,1,48.8,Medium,No,0.0
955,49,No,Travel_Frequently,Sales,9,3,Other,1,Male,2,2,Manager,7884,Married,2,Yes,16,3,0,25,2,4,0,0,44.0,Medium,No,0.0
956,18,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,3,3,Sales Representative,4751,Divorced,4,No,12,4,2,0,2,1,0,0,36.0,Medium,No,0.0
957,49,No,Non-Travel,Research & Development,2,2,Marketing,2,Male,2,3,Research Scientist,7095,Single,0,No,20,3,2,26,2,3,0,0,43.6,Medium,No,0.0
958,27,Yes,Non-Travel,Sales,1,1,Medical,2,Male,3,3,Sales Executive,6015,Single,6,Yes,16,3,1,1,2,1,1,1,66.5,High,Yes,36090.0
959,42,No,Travel_Frequently,Research & Development,1,2,Other,2,Male,3,2,Laboratory Technician,10183,Single,4,No,13,3,0,19,4,4,13,5,11.7,Low,No,0.0
960,37,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,4,4,Sales Representative,5958,Married,4,No,12,3,1,13,4,1,2,0,50.2,Medium,Yes,0.0
961,28,No,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Male,4,2,Research Director,9359,Divorced,1,No,18,3,3,7,0,1,4,0,16.3,Low,No,0.0
962,33,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,4,3,Research Scientist,9974,Divorced,7,No,11,3,1,11,4,1,10,2,15.4,Low,No,0.0
963,29,No,Non-Travel,Sales,2,3,Marketing,2,Female,1,1,Manager,7454,Married,1,No,14,3,2,7,6,1,5,2,36.5,Medium,No,0.0
964,32,No,Travel_Frequently,Sales,5,4,Medical,4,Female,3,2,Sales Representative,6435,Married,0,Yes,13,3,1,10,6,2,10,0,42.7,Medium,No,0.0
965,47,No,Travel_Frequently,Sales,16,2,Human Resources,3,Male,2,1,Manager,7741,Single,4,No,14,4,3,22,2,2,7,1,29.3,Low,No,0.0
966,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,1,4,Research Director,9472,Divorced,2,No,17,3,1,18,2,2,8,0,9.6,Low,No,0.0
967,46,No,Travel_Rarely,Research & Development,13,2,Marketing,2,Male,2,2,Manufacturing Director,8350,Single,1,No,12,3,0,26,1,1,6,2,28.2,Low,No,0.0
968,52,No,Travel_Rarely,Research & Development,7,5,Life Sciences,1,Female,2,4,Manager,9338,Married,2,No,17,4,0,29,5,4,2,2,21.5,Low,No,0.0
969,39,Yes,Travel_Rarely,Research & Development,2,3,Other,4,Male,4,2,Research Scientist,5021,Single,3,No,12,3,2,20,3,4,0,0,53.4,Medium,Yes,30126.0
970,48,No,Travel_Rarely,Sales,1,5,Technical Degree,3,Female,3,4,Sales Executive,10373,Married,1,Yes,11,3,0,24,1,3,6,0,23.1,Low,No,0.0
971,52,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,4,3,Manufacturing Director,6437,Divorced,2,No,11,3,0,29,1,4,3,0,32.2,Medium,No,0.0
972,27,No,Travel_Rarely,Research & Development,5,5,Human Resources,2,Male,3,3,Laboratory Technician,7452,Single,1,No,11,3,2,4,2,3,2,1,34.3,Medium,No,0.0
973,33,No,Travel_Rarely,Research & Development,1,3,Other,4,Male,2,3,Laboratory Technician,7110,Single,2,No,11,3,0,11,2,2,6,1,31.1,Medium,No,0.0
974,29,Yes,Travel_Rarely,Sales,9,3,Medical,2,Male,3,4,Sales Executive,6995,Married,0,No,20,3,0,7,0,2,7,1,47.9,Medium,No,41970.0
975,57,Yes,Travel_Rarely,Research & Development,3,1,Medical,1,Female,1,1,Research Scientist,9408,Married,3,No,11,3,0,34,2,1,2,1,60.2,High,Yes,56448.0
976,42,No,Travel_Frequently,Research & Development,2,1,Marketing,4,Female,1,1,Manager,7477,Married,6,No,14,3,2,18,2,1,3,0,44.2,Medium,No,0.0
977,34,No,Travel_Rarely,Research & Development,19,5,Life Sciences,4,Female,2,2,Manager,8357,Divorced,1,No,15,3,0,11,1,1,1,1,26.9,Low,No,0.0
978,33,Yes,Travel_Frequently,Sales,27,4,Medical,3,Female,4,2,Manager,6480,Married,5,Yes,11,4,3,11,2,1,0,0,72.9,High,Yes,38880.0
979,25,No,Travel_Rarely,Research & Development,1,2,Human Resources,3,Male,4,1,Healthcare Representative,6701,Married,4,No,21,3,0,3,3,3,3,0,27.2,Low,No,0.0
980,33,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,1,3,Sales Executive,10078,Married,3,No,11,4,1,11,3,1,7,1,13.9,Low,No,0.0
981,29,Yes,Non-Travel,Sales,19,4,Human Resources,2,Male,4,2,Sales Representative,6171,Married,2,No,11,3,2,8,2,2,0,0,59.8,Medium,Yes,37026.0
982,37,No,Travel_Frequently,Research & Development,7,4,Technical Degree,4,Male,2,3,Sales Representative,7417,Married,2,No,20,3,3,32,3,1,3,1,32.9,Medium,No,0.0
983,24,No,Travel_Rarely,Research & Development,1,2,Other,3,Male,1,4,Laboratory Technician,5193,Single,2,No,20,3,3,2,1,1,2,2,38.5,Medium,No,0.0
984,38,No,Travel_Rarely,Sales,9,4,Other,1,Female,3,2,Sales Executive,7504,Single,5,No,13,3,2,16,2,2,2,2,54.1,Medium,Yes,0.0
985,41,No,Travel_Rarely,Research & Development,7,4,Marketing,1,Male,4,2,Research Director,8160,Married,3,Yes,21,3,0,17,1,2,1,1,45.5,Medium,No,0.0
986,32,No,Travel_Frequently,Research & Development,15,5,Technical Degree,4,Male,2,3,Research Director,9046,Married,4,Yes,17,3,3,10,2,2,9,0,21.6,Low,No,0.0
987,32,No,Travel_Rarely,Research & Development,15,3,Marketing,1,Female,2,1,Manufacturing Director,7675,Divorced,2,No,14,3,1,10,4,3,4,1,29.2,Low,No,0.0
988,38,Yes,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Female,3,4,Research Director,7457,Married,2,No,14,3,0,16,3,2,2,0,45.0,Medium,No,44742.0
989,37,No,Travel_Rarely,Sales,11,4,Technical Degree,3,Male,1,1,Manager,7647,Single,0,No,12,3,0,16,3,2,5,1,40.3,Medium,No,0.0
990,42,No,Travel_Rarely,Research & Development,5,2,Marketing,2,Female,4,1,Research Scientist,7336,Married,2,No,24,3,2,20,2,1,4,0,44.8,Medium,No,0.0
991,53,No,Travel_Rarely,Sales,1,2,Medical,3,Female,4,3,Manager,3912,Married,4,No,16,3,1,28,2,2,5,0,38.2,Medium,No,0.0
992,35,No,Travel_Rarely,Sales,1,2,Human Resources,3,Male,1,3,Sales Representative,4078,Married,2,No,11,3,2,13,2,4,3,0,28.4,Low,No,0.0
993,42,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2,Male,2,1,Research Director,8715,Divorced,3,No,18,3,0,21,6,2,1,1,31.1,Medium,No,0.0
994,45,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,2,3,Research Director,6639,Married,0,No,14,3,2,22,2,4,5,3,29.0,Low,No,0.0
995,46,No,Travel_Rarely,Research & Development,12,2,Marketing,3,Female,1,4,Manager,7809,Married,3,No,12,3,1,20,3,1,1,1,26.5,Low,No,0.0
996,41,No,Travel_Rarely,Sales,4,2,Life Sciences,4,Male,3,2,Manager,7238,Single,3,No,15,4,1,19,6,3,1,0,32.4,Medium,No,0.0
997,37,No,Travel_Rarely,Sales,1,1,Human Resources,2,Female,1,4,Manager,5954,Single,4,No,11,3,2,15,4,1,3,3,44.9,Medium,No,0.0
998,30,No,Travel_Rarely,Research & Development,1,1,Other,2,Male,2,3,Research Director,7936,Single,0,No,14,4,2,3,2,3,3,0,33.5,Medium,No,0.0
999,52,No,Travel_Rarely,Research & Development,16,1,Human Resources,2,Male,2,2,Healthcare Representative,6697,Married,2,No,22,3,2,29,4,4,2,0,35.0,Medium,No,0.0
1000,44,No,Travel_Rarely,Sales,11,3,Marketing,2,Female,4,2,Sales Representative,7238,Married,2,No,21,3,0,24,3,4,0,0,36.8,Medium,No,0.0
1001,32,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,4,Manufacturing Director,7847,Divorced,2,Yes,14,3,2,8,6,3,8,4,30.1,Medium,No,0.0
1002,49,No,Travel_Rarely,Sales,1,2,Technical Degree,3,Female,3,1,Manager,7669,Married,3,No,17,3,1,30,4,1,3,1,38.2,Medium,No,0.0
1003,35,No,Travel_Rarely,Human Resources,4,1,Technical Degree,3,Female,1,2,Manager,7383,Divorced,2,No,15,4,1,9,2,1,8,0,24.9,Low,No,0.0
1004,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,4,2,Healthcare Representative,10464,Married,3,No,15,3,1,13,1,4,13,3,5.9,Low,No,0.0
1005,45,No,Travel_Rarely,Research & Development,26,3,Life Sciences,1,Female,1,1,Manufacturing Director,10171,Married,2,No,11,3,1,22,5,1,10,0,23.2,Low,No,0.0
1006,38,No,Travel_Rarely,Sales,5,3,Life Sciences,2,Female,1,4,Sales Executive,6383,Married,4,No,14,3,1,16,0,1,0,0,50.7,Medium,Yes,0.0
1007,46,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,1,2,Research Director,9165,Divorced,0,No,11,3,1,25,2,3,0,0,19.4,Low,No,0.0
1008,33,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,Female,2,4,Manufacturing Director,10079,Married,1,No,22,3,1,12,3,4,12,5,7.6,Low,No,0.0
1009,35,No,Travel_Rarely,Research & Development,7,1,Life Sciences,3,Female,4,1,Research Scientist,3570,Married,4,No,19,3,3,15,2,4,1,0,29.4,Low,No,0.0
1010,51,No,Travel_Rarely,Research & Development,18,4,Technical Degree,2,Female,3,3,Manufacturing Director,8792,Single,2,No,17,4,0,26,1,1,3,1,28.2,Low,No,0.0
1011,31,Yes,Travel_Rarely,Sales,4,2,Life Sciences,2,Female,4,2,Sales Executive,4203,Single,2,No,17,3,0,6,2,3,2,2,44.9,Medium,No,25218.0
1012,22,No,Travel_Rarely,Sales,13,4,Human Resources,4,Female,2,1,Sales Executive,6662,Single,3,No,11,3,3,2,2,3,2,2,30.2,Medium,No,0.0
1013,56,No,Non-Travel,Research & Development,2,3,Other,3,Female,1,3,Manufacturing Director,7304,Married,2,No,13,3,3,34,4,1,0,0,40.4,Medium,No,0.0
1014,31,No,Travel_Rarely,Sales,4,4,Other,3,Male,2,1,Sales Executive,6092,Divorced,3,No,16,3,0,11,2,4,2,1,27.6,Low,No,0.0
1015,27,No,Travel_Rarely,Research & Development,9,1,Technical Degree,1,Male,2,1,Manufacturing Director,6748,Married,2,No,18,3,2,8,2,3,5,1,33.6,Medium,No,0.0
1016,18,No,Travel_Rarely,Sales,21,1,Other,2,Male,1,2,Sales Representative,7328,Married,4,Yes,23,3,1,0,2,1,0,0,61.1,High,Yes,0.0
1017,46,No,Travel_Rarely,Research & Development,8,2,Marketing,3,Male,1,1,Research Scientist,9258,Married,0,No,23,4,0,24,2,4,5,4,18.7,Low,No,0.0
1018,42,No,Travel_Frequently,Research & Development,1,1,Other,1,Female,1,2,Research Director,8068,Married,0,No,12,3,2,20,3,1,5,4,32.3,Medium,No,0.0
